11	4000000	32	256	123.075430	92.306572	2.928676	1
11	4000000	32	256	123.076476	92.307357	2.928651	1
11	4000000	32	256	123.074496	92.305872	2.928698	1
12	4000000	32	256	123.441643	92.581232	3.185440	1
12	4000000	32	256	123.433044	92.574783	3.185662	1
12	4000000	32	256	123.435673	92.576755	3.185594	1
13	4000000	32	256	123.783906	92.837930	3.441352	1
13	4000000	32	256	123.753907	92.815430	3.442186	1
13	4000000	32	256	123.744753	92.808565	3.442441	1
14	4000000	32	256	124.034439	93.025829	3.698586	1
14	4000000	32	256	124.020988	93.015741	3.698987	1
14	4000000	32	256	123.981726	92.986294	3.700158	1
15	4000000	32	256	124.247396	93.185547	3.955978	1
15	4000000	32	256	122.782854	92.087141	4.003165	1
15	4000000	32	256	124.179573	93.134680	3.958139	1
16	4000000	32	256	123.004429	92.253322	4.262351	1
16	4000000	32	256	124.433520	93.325140	4.213398	1
16	4000000	32	256	124.430651	93.322988	4.213496	1
2	4000000	32	128	55.232854	41.424641	0.593270	1
2	4000000	32	128	54.865560	41.149170	0.597242	1
2	4000000	32	128	55.228133	41.421100	0.593321	1
3	4000000	32	128	58.463191	43.847393	0.840734	1
3	4000000	32	128	58.317015	43.737761	0.842841	1
3	4000000	32	128	58.048650	43.536488	0.846738	1
4	4000000	32	128	60.347452	45.260589	1.085978	1
4	4000000	32	128	60.291446	45.218585	1.086987	1
4	4000000	32	128	60.296356	45.222267	1.086898	1
5	4000000	32	128	61.115121	45.836341	1.340421	1
5	4000000	32	128	61.304952	45.978714	1.336271	1
5	4000000	32	128	61.101098	45.825824	1.340729	1
6	4000000	32	128	62.964051	47.223038	1.561272	1
6	4000000	32	128	63.002394	47.251796	1.560322	1
6	4000000	32	128	62.146665	46.609999	1.581807	1
7	4000000	32	128	63.361784	47.521338	1.810050	1
7	4000000	32	128	63.693392	47.770044	1.800626	1
7	4000000	32	128	63.174105	47.380579	1.815427	1
8	4000000	32	128	63.352975	47.514731	2.068916	1
8	4000000	32	128	62.984874	47.238656	2.081008	1
8	4000000	32	128	62.984394	47.238295	2.081023	1
9	4000000	32	128	64.142856	48.107142	2.298869	1
9	4000000	32	128	64.232203	48.174153	2.295671	1
9	4000000	32	128	63.941040	47.955780	2.306125	1
10	4000000	32	128	64.441730	48.331298	2.542452	1
10	4000000	32	128	64.451026	48.338270	2.542085	1
10	4000000	32	128	64.127579	48.095684	2.554907	1
11	4000000	32	128	64.547869	48.410901	2.792098	1
11	4000000	32	128	64.524071	48.393053	2.793128	1
11	4000000	32	128	64.502725	48.377044	2.794052	1
12	4000000	32	128	64.771175	48.578381	3.035424	1
12	4000000	32	128	64.847100	48.635325	3.031870	1
12	4000000	32	128	64.847272	48.635454	3.031862	1
13	4000000	32	128	65.036884	48.777663	3.274942	1
13	4000000	32	128	65.269128	48.951846	3.263289	1
13	4000000	32	128	65.279296	48.959472	3.262780	1
14	4000000	32	128	64.610403	48.457802	3.550140	1
14	4000000	32	128	65.094266	48.820700	3.523751	1
14	4000000	32	128	65.250266	48.937700	3.515327	1
15	4000000	32	128	65.190262	48.892697	3.769888	1
15	4000000	32	128	65.213469	48.910102	3.768547	1
15	4000000	32	128	65.195489	48.896617	3.769586	1
16	4000000	32	128	64.740862	48.555646	4.049127	1
16	4000000	32	128	65.242120	48.931590	4.018018	1
16	4000000	32	128	65.556807	49.167605	3.998730	1
17	4000000	32	128	65.208020	48.906015	4.271376	1
17	4000000	32	128	64.951112	48.713334	4.288271	1
17	4000000	32	128	65.542883	49.157162	4.249554	1
18	4000000	32	128	65.613524	49.210143	4.494683	1
18	4000000	32	128	65.718423	49.288817	4.487509	1
18	4000000	32	128	65.703374	49.277530	4.488537	1
19	4000000	32	128	65.483784	49.112838	4.753788	1
19	4000000	32	128	65.639290	49.229468	4.742525	1
19	4000000	32	128	65.481484	49.111113	4.753955	1
20	4000000	32	128	65.852949	49.389712	4.975935	1
20	4000000	32	128	65.860931	49.395698	4.975332	1
20	4000000	32	128	65.848775	49.386581	4.976250	1
21	4000000	32	128	65.902164	49.426623	5.220830	1
21	4000000	32	128	65.560335	49.170251	5.248051	1
21	4000000	32	128	65.861393	49.396045	5.224062	1
22	4000000	32	128	65.955653	49.466740	5.465005	1
22	4000000	32	128	65.924436	49.443327	5.467593	1
22	4000000	32	128	65.294704	48.971028	5.520325	1
23	4000000	32	128	65.754812	49.316109	5.730866	1
23	4000000	32	128	65.511405	49.133554	5.752159	1
23	4000000	32	128	65.603196	49.202397	5.744110	1
24	4000000	32	128	66.031359	49.523519	5.954989	1
24	4000000	32	128	66.035609	49.526707	5.954605	1
24	4000000	32	128	65.570258	49.177693	5.996865	1
25	4000000	32	128	65.556645	49.167484	6.248032	1
25	4000000	32	128	65.535652	49.151739	6.250033	1
25	4000000	32	128	65.625990	49.219492	6.241430	1
26	4000000	32	128	66.097546	49.573160	6.444778	1
26	4000000	32	128	66.075904	49.556928	6.446889	1
26	4000000	32	128	65.337851	49.003389	6.519712	1
27	4000000	32	128	65.897051	49.422789	6.713017	1
27	4000000	32	128	65.845575	49.384181	6.718265	1
27	4000000	32	128	65.938466	49.453849	6.708800	1
28	4000000	32	128	65.741741	49.306306	6.978093	1
28	4000000	32	128	66.151934	49.613950	6.934824	1
28	4000000	32	128	65.358371	49.018778	7.019024	1
29	4000000	32	128	65.937004	49.452753	7.205908	1
29	4000000	32	128	65.172840	48.879630	7.290399	1
29	4000000	32	128	65.508302	49.131226	7.253065	1
30	4000000	32	128	66.207537	49.655652	7.423928	1
30	4000000	32	128	66.200588	49.650441	7.424708	1
30	4000000	32	128	66.121133	49.590850	7.433629	1
31	4000000	32	128	66.212412	49.659309	7.670828	1
31	4000000	32	128	66.211097	49.658323	7.670980	1
31	4000000	32	128	66.208678	49.656508	7.671260	1
32	4000000	32	128	66.253159	49.689869	7.913404	1
32	4000000	32	128	65.971373	49.478530	7.947205	1
32	4000000	32	128	66.255407	49.691556	7.913135	1
